,ID_viaje,Estado cerrado,Duracion,Id de estacion de inicio,Fecha de inicio,Nombre de estacion de inicio,Fecha de fin,Id de estacion de fin de viaje,Nombre de estacion de fin de viaje,ID de ciclista,Msnbc de bicicleta,Moto identificador publico,Modelo de bicicleta,Nombre de producto,start_lat,start_lon,target_lat,target_lon,starttime,withinC,withinCend
227826,1175028,NORMAL,406,31,2022-09-21 22:00:00,31 - BARCELONA,21/09/2022 22:07,24.0,24 - MORLANS,13086,P32314,797.0,EFIT,Ordinario,43.31202493382682,-1.9721476656757329,43.308489387451,-1.9830022646209984,2022-09-21 22:00:00,True,True
227824,1175030,NORMAL,401,31,2022-09-21 22:01:00,31 - BARCELONA,21/09/2022 22:08,26.0,26 - JAVIER BARKAIZTEGI,14088,P15857,167.0,FIT,Ordinario (FN 20%),43.31202493382682,-1.9721476656757329,43.30590821804648,-1.9805843656440028,2022-09-21 22:01:00,True,True
227823,1175031,NORMAL,275,21,2022-09-21 22:03:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,21/09/2022 22:08,19.0,19 - FRANTZIA PASEALEKUA,14204,P32405,739.0,EFIT,Ordinario,43.3169507884904,-1.9714513488864929,43.31785597968304,-1.9773212084271625,2022-09-21 22:03:00,True,True
227822,1175032,NORMAL,1610,9,2022-09-21 22:04:00,09 - EASO,21/09/2022 22:31,45.0,45 - XABIER LIZARDI,9932,P32417,795.0,EFIT,Dbizi Ordinario,43.31328896200965,-1.9817650765547319,43.301489470754845,-2.0046293584460266,2022-09-21 22:04:00,True,True
227820,1175034,NORMAL,265,13,2022-09-21 22:04:00,13 - SAN FRANTZISKO- NAFARROA,21/09/2022 22:09,2.0,02 - BRETXA,1278,P32420,735.0,EFIT,Ordinario Grupal empresa -5,43.32576677160772,-1.9710549555601928,43.322867283695366,-1.982435071211216,2022-09-21 22:04:00,True,True
227819,1175035,NORMAL,1069,13,2022-09-21 22:05:00,13 - SAN FRANTZISKO- NAFARROA,21/09/2022 22:22,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,22018,P15802,17.0,FIT,Dbizi Ocasional,43.32576677160772,-1.9710549555601928,43.31171540543529,-2.0088228286874297,2022-09-21 22:05:00,True,True
227818,1175036,NORMAL,316,12,2022-09-21 22:05:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,21/09/2022 22:11,2.0,02 - BRETXA,11645,P15855,48.0,FIT,Ordinario,43.32416306635694,-1.9733621599308762,43.322867283695366,-1.982435071211216,2022-09-21 22:05:00,True,True
227817,1175037,NORMAL,690,12,2022-09-21 22:05:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,21/09/2022 22:17,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,10972,P15830,151.0,FIT,Dbizi Ocasional,43.32416306635694,-1.9733621599308762,43.308028841403846,-1.9788430368132444,2022-09-21 22:05:00,True,True
227816,1175038,NORMAL,690,12,2022-09-21 22:06:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,21/09/2022 22:17,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,12614,P15854,251.0,FIT,Ordinario,43.32416306635694,-1.9733621599308762,43.308028841403846,-1.9788430368132444,2022-09-21 22:06:00,True,True
227815,1175039,NORMAL,462,12,2022-09-21 22:06:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,21/09/2022 22:13,24.0,24 - MORLANS,4253,P15997,118.0,FIT,Ordinario,43.32416306635694,-1.9733621599308762,43.308489387451,-1.9830022646209984,2022-09-21 22:06:00,True,True
227814,1175040,NORMAL,191,13,2022-09-21 22:06:00,13 - SAN FRANTZISKO- NAFARROA,21/09/2022 22:09,10.0,10 - PEÑA Y GOÑI,3565,P15845,36.0,FIT,Ordinario,43.32576677160772,-1.9710549555601928,43.32272433290811,-1.9772990368010364,2022-09-21 22:06:00,True,True
227811,1175043,NORMAL,1056,39,2022-09-21 22:07:00,39 - ZARAUTZ,21/09/2022 22:25,13.0,13 - SAN FRANTZISKO- NAFARROA,12487,P15705,297.0,FIT,Dbizi Ocasional,43.31241486290128,-2.0058503967344836,43.32576677160772,-1.9710549555601928,2022-09-21 22:07:00,True,True
227810,1175044,NORMAL,689,20,2022-09-21 22:08:00,20 - TABAKALERA,21/09/2022 22:19,28.0,28 - ISABEL II,18663,E20046,106.0,FIT,Dbizi Ordinario,43.317037588702135,-1.9750530324926516,43.30444212076648,-1.9760079804667197,2022-09-21 22:08:00,True,True
227809,1175045,NORMAL,864,19,2022-09-21 22:08:00,19 - FRANTZIA PASEALEKUA,21/09/2022 22:22,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,1619,P32405,739.0,EFIT,Ordinario,43.31785597968304,-1.9773212084271625,43.306105430715554,-1.9729627738199256,2022-09-21 22:08:00,True,True
227808,1175046,NORMAL,340,11,2022-09-21 22:08:00,11 - SAN FRANTZISKO-IPARRAGIRRE,21/09/2022 22:14,7.0,07 - MARQUÉS MIRAFLORES,11091,P15924,61.0,FIT,Dbizi Ordinario,43.322754906556675,-1.9754242189721487,43.31704533570667,-1.9860015608223442,2022-09-21 22:08:00,True,True
227807,1175047,NORMAL,833,19,2022-09-21 22:08:00,19 - FRANTZIA PASEALEKUA,21/09/2022 22:22,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,853,P15887,125.0,FIT,Ordinario,43.31785597968304,-1.9773212084271625,43.306105430715554,-1.9729627738199256,2022-09-21 22:08:00,True,True
227806,1175048,NORMAL,339,15,2022-09-21 22:09:00,15 - SEGUNDO IZPIZUA,21/09/2022 22:15,3.0,03 - SANTA KATALINA PLAZATXOA,17524,P15826,226.0,FIT,Dbizi Ordinario,43.32394484791497,-1.9699386277507438,43.32128359680711,-1.980046729664166,2022-09-21 22:09:00,True,True
227804,1175050,NORMAL,654,28,2022-09-21 22:10:00,28 - ISABEL II,21/09/2022 22:21,10.0,10 - PEÑA Y GOÑI,17771,P15777,31.0,FIT,Dbizi Ordinario,43.30444212076648,-1.9760079804667197,43.32272433290811,-1.9772990368010364,2022-09-21 22:10:00,True,True
227803,1175051,NORMAL,806,6,2022-09-21 22:11:00,06 - ARRASATE,21/09/2022 22:25,38.0,38 - KRISTINA INFANTA,21984,P32380,787.0,EFIT,Dbizi Ordinario,43.318344146702714,-1.9815228341201954,43.31444640411938,-2.0043079706293203,2022-09-21 22:11:00,True,True
227801,1175053,NORMAL,754,21,2022-09-21 22:11:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,21/09/2022 22:24,9.0,09 - EASO,17539,P15912,216.0,FIT,Dbizi Ordinario,43.3169507884904,-1.9714513488864929,43.31328896200965,-1.9817650765547319,2022-09-21 22:11:00,True,True
227799,1175055,NORMAL,754,15,2022-09-21 22:14:00,15 - SEGUNDO IZPIZUA,21/09/2022 22:27,24.0,24 - MORLANS,788,P32389,767.0,EFIT,Ordinario,43.32394484791497,-1.9699386277507438,43.308489387451,-1.9830022646209984,2022-09-21 22:14:00,True,True
227798,1175056,NORMAL,753,13,2022-09-21 22:14:00,13 - SAN FRANTZISKO- NAFARROA,21/09/2022 22:27,9.0,09 - EASO,2132,P15765,13.0,FIT,Ordinario,43.32576677160772,-1.9710549555601928,43.31328896200965,-1.9817650765547319,2022-09-21 22:14:00,True,True
227797,1175057,NORMAL,448,18,2022-09-21 22:17:00,18 - TERESA DE CALCUTA,21/09/2022 22:24,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,2643,P15833,144.0,FIT,Ordinario,43.320289499766545,-1.9755618544813616,43.308028841403846,-1.9788430368132444,2022-09-21 22:17:00,True,True
227795,1175059,NORMAL,1065,36,2022-09-21 22:20:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,21/09/2022 22:38,30.0,30 - HUMBOLDT,16790,P32378,733.0,EFIT,Dbizi Ordinario,43.30068417272159,-1.988182126986473,43.3100607540581,-1.971309291351586,2022-09-21 22:20:00,True,True
227796,1175058,NORMAL,423,35,2022-09-21 22:20:00,35 - MUNTO,21/09/2022 22:27,10.0,10 - PEÑA Y GOÑI,5347,P32366,816.0,EFIT,Dbizi Ordinario,43.306922838390456,-1.9933626516954035,43.32272433290811,-1.9772990368010364,2022-09-21 22:20:00,True,True
227794,1175060,NORMAL,1120,47,2022-09-21 22:22:00,01 - UDALETXEA / AYUNTAMIENTO,21/09/2022 22:41,39.0,39 - ZARAUTZ,23066,P15990,239.0,FIT,Dbizi Ocasional,43.32145412113152,-1.9864178021210355,43.31241486290128,-2.0058503967344836,2022-09-21 22:22:00,True,True
227793,1175061,NORMAL,701,11,2022-09-21 22:23:00,11 - SAN FRANTZISKO-IPARRAGIRRE,21/09/2022 22:34,35.0,35 - MUNTO,9488,P32403,719.0,EFIT,Dbizi Ocasional,43.322754906556675,-1.9754242189721487,43.306922838390456,-1.9933626516954035,2022-09-21 22:23:00,True,True
227791,1175063,NORMAL,302,20,2022-09-21 22:23:00,20 - TABAKALERA,21/09/2022 22:29,5.0,05 - SAN MARTZIAL,3000,P32328,743.0,EFIT,Ordinario,43.317037588702135,-1.9750530324926516,43.319248480374604,-1.980685847037382,2022-09-21 22:23:00,True,True
227792,1175062,NORMAL,570,26,2022-09-21 22:24:00,26 - JAVIER BARKAIZTEGI,21/09/2022 22:33,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,18273,P32003,97.0,FIT,Dbizi Ordinario,43.30590821804648,-1.9805843656440028,43.32416306635694,-1.9733621599308762,2022-09-21 22:24:00,True,True
227790,1175064,NORMAL,470,21,2022-09-21 22:25:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,21/09/2022 22:32,47.0,01 - UDALETXEA / AYUNTAMIENTO,18154,P15704,76.0,FIT,Dbizi Ocasional,43.3169507884904,-1.9714513488864929,43.32145412113152,-1.9864178021210355,2022-09-21 22:25:00,True,True
227788,1175067,NORMAL,911,47,2022-09-21 22:26:00,01 - UDALETXEA / AYUNTAMIENTO,21/09/2022 22:42,39.0,39 - ZARAUTZ,23067,P15970,103.0,FIT,Dbizi Ocasional,43.32145412113152,-1.9864178021210355,43.31241486290128,-2.0058503967344836,2022-09-21 22:26:00,True,True
227787,1175068,NORMAL,588,12,2022-09-21 22:27:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,21/09/2022 22:36,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,5989,P15847,89.0,FIT,Dbizi Ocasional,43.32416306635694,-1.9733621599308762,43.308028841403846,-1.9788430368132444,2022-09-21 22:27:00,True,True
227786,1175069,NORMAL,1703,13,2022-09-21 22:27:00,13 - SAN FRANTZISKO- NAFARROA,21/09/2022 22:55,45.0,45 - XABIER LIZARDI,15735,P32415,745.0,EFIT,Dbizi Ordinario,43.32576677160772,-1.9710549555601928,43.301489470754845,-2.0046293584460266,2022-09-21 22:27:00,True,True
227785,1175070,NORMAL,1673,13,2022-09-21 22:27:00,13 - SAN FRANTZISKO- NAFARROA,21/09/2022 22:55,45.0,45 - XABIER LIZARDI,10764,P15905,197.0,FIT,Ordinario,43.32576677160772,-1.9710549555601928,43.301489470754845,-2.0046293584460266,2022-09-21 22:27:00,True,True
227784,1175071,NORMAL,615,31,2022-09-21 22:30:00,31 - BARCELONA,21/09/2022 22:41,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,12994,P32327,749.0,EFIT,Ordinario,43.31202493382682,-1.9721476656757329,43.31109581854418,-1.9804310586157425,2022-09-21 22:30:00,True,True
227783,1175072,NORMAL,1087,43,2022-09-21 22:31:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,21/09/2022 22:49,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,2589,P32362,788.0,EFIT,Ordinario,43.30687232308195,-2.008501247136781,43.31109581854418,-1.9804310586157425,2022-09-21 22:31:00,True,True
227782,1175073,NORMAL,1308,43,2022-09-21 22:31:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,21/09/2022 22:53,6.0,06 - ARRASATE,15137,P15793,188.0,FIT,Ordinario,43.30687232308195,-2.008501247136781,43.318344146702714,-1.9815228341201954,2022-09-21 22:31:00,True,True
227781,1175074,NORMAL,1457,29,2022-09-21 22:31:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,21/09/2022 22:55,39.0,39 - ZARAUTZ,6084,P32404,713.0,EFIT,Ordinario,43.306105430715554,-1.9729627738199256,43.31241486290128,-2.0058503967344836,2022-09-21 22:31:00,True,True
227780,1175075,NORMAL,436,21,2022-09-21 22:35:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,21/09/2022 22:43,47.0,01 - UDALETXEA / AYUNTAMIENTO,15758,E20005,160.0,FIT,Dbizi Ordinario,43.3169507884904,-1.9714513488864929,43.32145412113152,-1.9864178021210355,2022-09-21 22:35:00,True,True
227779,1175076,NORMAL,535,19,2022-09-21 22:37:00,19 - FRANTZIA PASEALEKUA,21/09/2022 22:46,28.0,28 - ISABEL II,18663,P15836,190.0,FIT,Dbizi Ordinario,43.31785597968304,-1.9773212084271625,43.30444212076648,-1.9760079804667197,2022-09-21 22:37:00,True,True
227778,1175077,NORMAL,155,6,2022-09-21 22:38:00,06 - ARRASATE,21/09/2022 22:41,8.0,08 - URDANETA,19793,P15714,147.0,FIT,Dbizi Ordinario,43.318344146702714,-1.9815228341201954,43.31576219683798,-1.982698040693127,2022-09-21 22:38:00,True,True
227777,1175078,NORMAL,667,19,2022-09-21 22:40:00,19 - FRANTZIA PASEALEKUA,21/09/2022 22:51,28.0,28 - ISABEL II,15201,P15860,82.0,FIT,Dbizi Ordinario,43.31785597968304,-1.9773212084271625,43.30444212076648,-1.9760079804667197,2022-09-21 22:40:00,True,True
227776,1175079,NORMAL,823,31,2022-09-21 22:41:00,31 - BARCELONA,21/09/2022 22:54,13.0,13 - SAN FRANTZISKO- NAFARROA,5090,P35480,851.0,EFIT,Dbizi Ocasional,43.31202493382682,-1.9721476656757329,43.32576677160772,-1.9710549555601928,2022-09-21 22:41:00,True,True
227774,1175081,NORMAL,611,28,2022-09-21 22:43:00,28 - ISABEL II,21/09/2022 22:53,11.0,11 - SAN FRANTZISKO-IPARRAGIRRE,18603,P15931,242.0,FIT,Dbizi Ocasional,43.30444212076648,-1.9760079804667197,43.322754906556675,-1.9754242189721487,2022-09-21 22:43:00,True,True
227772,1175083,NORMAL,415,19,2022-09-21 22:44:00,19 - FRANTZIA PASEALEKUA,21/09/2022 22:51,13.0,13 - SAN FRANTZISKO- NAFARROA,463,P15820,29.0,FIT,Ordinario,43.31785597968304,-1.9773212084271625,43.32576677160772,-1.9710549555601928,2022-09-21 22:44:00,True,True
227773,1175082,NORMAL,239,47,2022-09-21 22:44:00,01 - UDALETXEA / AYUNTAMIENTO,21/09/2022 22:48,8.0,08 - URDANETA,10458,P15704,76.0,FIT,Dbizi Ordinario,43.32145412113152,-1.9864178021210355,43.31576219683798,-1.982698040693127,2022-09-21 22:44:00,True,True
227770,1175085,NORMAL,426,10,2022-09-21 22:46:00,10 - PEÑA Y GOÑI,21/09/2022 22:53,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,9449,P15801,141.0,FIT,Dbizi Ordinario,43.32272433290811,-1.9772990368010364,43.308028841403846,-1.9788430368132444,2022-09-21 22:46:00,True,True
227769,1175086,NORMAL,631,4,2022-09-21 22:49:00,04 - ANDIA,21/09/2022 22:59,27.0,27 - PODAVINES,4808,P15828,87.0,FIT,Dbizi Ordinario,43.320524774991235,-1.9825648810534384,43.3027071653288,-1.9799116632676583,2022-09-21 22:49:00,True,True
227767,1175088,NORMAL,457,10,2022-09-21 22:49:00,10 - PEÑA Y GOÑI,21/09/2022 22:57,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,259,P32366,816.0,EFIT,Ordinario,43.32272433290811,-1.9772990368010364,43.308028841403846,-1.9788430368132444,2022-09-21 22:49:00,True,True
227765,1175090,NORMAL,555,39,2022-09-21 22:54:00,39 - ZARAUTZ,21/09/2022 23:03,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,10091,P15990,239.0,FIT,Dbizi Ordinario Grupal empresa -5,43.31241486290128,-2.0058503967344836,43.31109581854418,-1.9804310586157425,2022-09-21 22:54:00,True,True
227764,1175091,NORMAL,944,19,2022-09-21 22:54:00,19 - FRANTZIA PASEALEKUA,21/09/2022 23:10,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,2152,P15995,234.0,FIT,Ordinario,43.31785597968304,-1.9773212084271625,43.31171540543529,-2.0088228286874297,2022-09-21 22:54:00,True,True
227763,1175092,NORMAL,745,41,2022-09-21 22:54:00,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,21/09/2022 23:07,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,21242,P15940,179.0,FIT,Dbizi Ordinario,43.30907225552243,-2.0106573112517827,43.31109581854418,-1.9804310586157425,2022-09-21 22:54:00,True,True
227761,1175094,NORMAL,490,38,2022-09-21 22:55:00,38 - KRISTINA INFANTA,21/09/2022 23:04,47.0,01 - UDALETXEA / AYUNTAMIENTO,11216,P32380,787.0,EFIT,Dbizi Ordinario,43.31444640411938,-2.0043079706293203,43.32145412113152,-1.9864178021210355,2022-09-21 22:55:00,True,True
227758,1175097,NORMAL,379,10,2022-09-21 22:58:00,10 - PEÑA Y GOÑI,21/09/2022 23:04,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,1481,P15845,36.0,FIT,Ordinario,43.32272433290811,-1.9772990368010364,43.308028841403846,-1.9788430368132444,2022-09-21 22:58:00,True,True
227756,1175099,NORMAL,351,19,2022-09-21 22:59:00,19 - FRANTZIA PASEALEKUA,21/09/2022 23:05,21.0,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,999,P15936,124.0,FIT,Ordinario,43.31785597968304,-1.9773212084271625,43.3169507884904,-1.9714513488864929,2022-09-21 22:59:00,True,True
227757,1175098,NORMAL,315,10,2022-09-21 22:59:00,10 - PEÑA Y GOÑI,21/09/2022 23:04,7.0,07 - MARQUÉS MIRAFLORES,14826,P15777,31.0,FIT,Dbizi Ordinario,43.32272433290811,-1.9772990368010364,43.31704533570667,-1.9860015608223442,2022-09-21 22:59:00,True,True
227755,1175100,NORMAL,1002,43,2022-09-21 23:00:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,21/09/2022 23:16,9.0,09 - EASO,19958,P15724,271.0,FIT,Dbizi Ordinario,43.30687232308195,-2.008501247136781,43.31328896200965,-1.9817650765547319,2022-09-21 23:00:00,True,True
227754,1175101,NORMAL,376,7,2022-09-21 23:01:00,07 - MARQUÉS MIRAFLORES,21/09/2022 23:08,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,2855,P15924,61.0,FIT,Ordinario,43.31704533570667,-1.9860015608223442,43.32416306635694,-1.9733621599308762,2022-09-21 23:01:00,True,True
227750,1175105,NORMAL,390,13,2022-09-21 23:05:00,13 - SAN FRANTZISKO- NAFARROA,21/09/2022 23:11,47.0,01 - UDALETXEA / AYUNTAMIENTO,2529,P35480,851.0,EFIT,Ordinario,43.32576677160772,-1.9710549555601928,43.32145412113152,-1.9864178021210355,2022-09-21 23:05:00,True,True
227749,1175106,NORMAL,431,21,2022-09-21 23:06:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,21/09/2022 23:13,2.0,02 - BRETXA,22465,P15771,30.0,FIT,Dbizi Ordinario,43.3169507884904,-1.9714513488864929,43.322867283695366,-1.982435071211216,2022-09-21 23:06:00,True,True
227748,1175107,NORMAL,644,19,2022-09-21 23:06:00,19 - FRANTZIA PASEALEKUA,21/09/2022 23:17,28.0,28 - ISABEL II,16280,P15986,263.0,FIT,Dbizi Ordinario,43.31785597968304,-1.9773212084271625,43.30444212076648,-1.9760079804667197,2022-09-21 23:06:00,True,True
227747,1175108,NORMAL,216,12,2022-09-21 23:06:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,21/09/2022 23:10,19.0,19 - FRANTZIA PASEALEKUA,7123,P32406,751.0,EFIT,Dbizi Ordinario,43.32416306635694,-1.9733621599308762,43.31785597968304,-1.9773212084271625,2022-09-21 23:06:00,True,True
227746,1175109,NORMAL,282,35,2022-09-21 23:07:00,35 - MUNTO,21/09/2022 23:11,24.0,24 - MORLANS,5534,P32348,775.0,EFIT,Dbizi Ordinario,43.306922838390456,-1.9933626516954035,43.308489387451,-1.9830022646209984,2022-09-21 23:07:00,True,True
227745,1175110,NORMAL,451,22,2022-09-21 23:09:00,22 - ANTSO JAKITUNA / SANCHO EL SABIO,21/09/2022 23:17,31.0,31 - BARCELONA,16776,P15795,245.0,FIT,DBIZI ORDINARIO GRUPAL,43.31109581854418,-1.9804310586157425,43.31202493382682,-1.9721476656757329,2022-09-21 23:09:00,True,True
227744,1175111,NORMAL,433,6,2022-09-21 23:10:00,06 - ARRASATE,21/09/2022 23:18,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,6001,P15793,188.0,FIT,Dbizi Ordinario,43.318344146702714,-1.9815228341201954,43.308028841403846,-1.9788430368132444,2022-09-21 23:10:00,True,True
227743,1175112,NORMAL,793,30,2022-09-21 23:11:00,30 - HUMBOLDT,21/09/2022 23:24,38.0,38 - KRISTINA INFANTA,10130,P32401,810.0,EFIT,Ordinario,43.3100607540581,-1.971309291351586,43.31444640411938,-2.0043079706293203,2022-09-21 23:11:00,True,True
227741,1175114,NORMAL,239,11,2022-09-21 23:12:00,11 - SAN FRANTZISKO-IPARRAGIRRE,21/09/2022 23:16,20.0,20 - TABAKALERA,14854,P15891,261.0,FIT,Ordinario,43.322754906556675,-1.9754242189721487,43.317037588702135,-1.9750530324926516,2022-09-21 23:12:00,True,True
227740,1175115,NORMAL,586,29,2022-09-21 23:13:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,21/09/2022 23:23,11.0,11 - SAN FRANTZISKO-IPARRAGIRRE,15314,P15887,125.0,FIT,Dbizi Ordinario,43.306105430715554,-1.9729627738199256,43.322754906556675,-1.9754242189721487,2022-09-21 23:13:00,True,True
227739,1175116,NORMAL,4281,12,2022-09-21 23:14:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,22/09/2022 0:25,38.0,38 - KRISTINA INFANTA,19265,E20007,16.0,FIT,Dbizi Ordinario,43.32416306635694,-1.9733621599308762,43.31444640411938,-2.0043079706293203,2022-09-21 23:14:00,True,True
227738,1175117,NORMAL,557,3,2022-09-21 23:15:00,03 - SANTA KATALINA PLAZATXOA,21/09/2022 23:24,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,12987,P15903,250.0,FIT,Ordinario,43.32128359680711,-1.980046729664166,43.306105430715554,-1.9729627738199256,2022-09-21 23:15:00,True,True
227737,1175118,NORMAL,296,19,2022-09-21 23:15:00,19 - FRANTZIA PASEALEKUA,21/09/2022 23:20,21.0,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,17300,P15978,292.0,FIT,Dbizi Ordinario,43.31785597968304,-1.9773212084271625,43.3169507884904,-1.9714513488864929,2022-09-21 23:15:00,True,True
227735,1175120,NORMAL,420,21,2022-09-21 23:17:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,21/09/2022 23:24,8.0,08 - URDANETA,17539,P15848,154.0,FIT,Dbizi Ordinario,43.3169507884904,-1.9714513488864929,43.31576219683798,-1.982698040693127,2022-09-21 23:17:00,True,True
227734,1175121,NORMAL,365,9,2022-09-21 23:18:00,09 - EASO,21/09/2022 23:24,28.0,28 - ISABEL II,19793,P15912,216.0,FIT,Dbizi Ordinario,43.31328896200965,-1.9817650765547319,43.30444212076648,-1.9760079804667197,2022-09-21 23:18:00,True,True
227733,1175122,NORMAL,443,5,2022-09-21 23:19:00,05 - SAN MARTZIAL,21/09/2022 23:26,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,8454,P15796,47.0,FIT,Dbizi Ordinario,43.319248480374604,-1.980685847037382,43.32416306635694,-1.9733621599308762,2022-09-21 23:19:00,True,True
227732,1175123,NORMAL,611,3,2022-09-21 23:20:00,03 - SANTA KATALINA PLAZATXOA,21/09/2022 23:30,21.0,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,18408,P15825,172.0,FIT,Dbizi Ocasional,43.32128359680711,-1.980046729664166,43.3169507884904,-1.9714513488864929,2022-09-21 23:20:00,True,True
227731,1175124,NORMAL,1421,47,2022-09-21 23:21:00,01 - UDALETXEA / AYUNTAMIENTO,21/09/2022 23:44,39.0,39 - ZARAUTZ,22645,P32380,787.0,EFIT,Dbizi Ordinario,43.32145412113152,-1.9864178021210355,43.31241486290128,-2.0058503967344836,2022-09-21 23:21:00,True,True
227730,1175125,NORMAL,2070,15,2022-09-21 23:21:00,15 - SEGUNDO IZPIZUA,21/09/2022 23:56,9.0,09 - EASO,13046,P15942,66.0,FIT,Ordinario,43.32394484791497,-1.9699386277507438,43.31328896200965,-1.9817650765547319,2022-09-21 23:21:00,True,True
227729,1175126,NORMAL,749,2,2022-09-21 23:24:00,02 - BRETXA,21/09/2022 23:36,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,14312,P15771,30.0,FIT,Ordinario,43.322867283695366,-1.982435071211216,43.306105430715554,-1.9729627738199256,2022-09-21 23:24:00,True,True
227728,1175127,NORMAL,687,36,2022-09-21 23:24:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,21/09/2022 23:36,2.0,02 - BRETXA,21340,P32318,758.0,EFIT,Dbizi Ocasional,43.30068417272159,-1.988182126986473,43.322867283695366,-1.982435071211216,2022-09-21 23:24:00,True,True
227726,1175129,NORMAL,549,2,2022-09-21 23:26:00,02 - BRETXA,21/09/2022 23:35,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,7924,P15991,28.0,FIT,Dbizi Ocasional,43.322867283695366,-1.982435071211216,43.306105430715554,-1.9729627738199256,2022-09-21 23:26:00,True,True
227725,1175130,NORMAL,442,2,2022-09-21 23:29:00,02 - BRETXA,21/09/2022 23:36,20.0,20 - TABAKALERA,247,P15763,200.0,FIT,Ordinario,43.322867283695366,-1.982435071211216,43.317037588702135,-1.9750530324926516,2022-09-21 23:29:00,True,True
227723,1175132,NORMAL,686,46,2022-09-21 23:31:00,46 - TOLOSA HIRIBIDEA-AMERIKA,21/09/2022 23:43,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,22360,P32379,726.0,EFIT,Dbizi Ocasional,43.302007179191335,-2.003167624367996,43.306105430715554,-1.9729627738199256,2022-09-21 23:31:00,True,True
227722,1175133,NORMAL,572,38,2022-09-21 23:32:00,38 - KRISTINA INFANTA,21/09/2022 23:41,9.0,09 - EASO,12555,P32401,810.0,EFIT,Dbizi Ocasional,43.31444640411938,-2.0043079706293203,43.31328896200965,-1.9817650765547319,2022-09-21 23:32:00,True,True
227721,1175134,NORMAL,343,47,2022-09-21 23:32:00,01 - UDALETXEA / AYUNTAMIENTO,21/09/2022 23:37,13.0,13 - SAN FRANTZISKO- NAFARROA,17614,P35480,851.0,EFIT,Dbizi Ordinario,43.32145412113152,-1.9864178021210355,43.32576677160772,-1.9710549555601928,2022-09-21 23:32:00,True,True
